ID ,Year,Release Group,Worldwide_gross,Inflation_rate,Worlwide_inflation,Domestic,Domestic_inflation,Foreign_gross,Foreign_inflation
2,2018,Avengers: Infinity War,2048359754,0.2439,2547954698,678815482,844378578.1,1369544272,1703576120
3,2018,Black Panther,1346913161,0.2439,1675425281,700059566,870804094.1,646853595,804621186.8
4,2018,Jurassic World: Fallen Kingdom,1308467944,0.2439,1627603276,417719760,519601609.5,890748184,1108001666
5,2018,Incredibles 2,1242805359,0.2439,1545925586,608581744,757014831.4,634223615,788910754.7
6,2018,Aquaman,1151961807,0.2439,1432925292,335061807,416783381.7,816900000,1016141910
7,2018,Bohemian Rhapsody,903655259,0.2439,1124056777,216428042,269214841.4,687227217,854841935.2
8,2018,Venom,856085151,0.2439,1064884319,213515506,265591937.9,642569645,799292381.4
9,2018,Mission: Impossible - Fallout,791115104,0.2439,984068077.9,220159104,273855909.5,570956000,710212168.4
10,2018,Deadpool 2,734546611,0.2439,913702529.4,318491426,396171484.8,416055185,517531044.6
11,2018,Fantastic Beasts: The Crimes of Grindelwald,655755901,0.2439,815694765.3,159555901,198471585.3,496200000,617223180
12,2018,Ant-Man and the Wasp,622674139,0.2439,774544361.5,216648740,269489367.7,406025399,505054993.8
13,2018,Ready Player One,583490172,0.2439,725803425,137690172,171272805,445800000,554530620
14,2018,Operation Red Sea,579330426,0.2439,720629116.9,1543547,1920018.113,577786879,718709098.8
15,2018,Detective Chinatown 2,544185156,0.2439,676911915.5,1983984,2467877.698,542201172,674444037.9
16,2018,Ralph Breaks the Internet,529323962,0.2439,658426076.3,201091711,250137979.3,328232251,408288097
17,2018,The Meg,529243742,0.2439,658326290.7,145443742,180917470.7,383800000,477408820
18,2018,Hotel Transylvania 3: Summer Vacation,528583774,0.2439,657505356.5,167510016,208365708.9,361073758,449139647.6
19,2018,The Grinch,512453517,0.2439,637440929.8,271478510,337692118.6,240975007,299748811.2
20,2018,Bumblebee,467989645,0.2439,582132319.4,127195589,158218593.2,340794056,423913726.3
21,2018,Dying to Survive,451176639,0.2439,561218621.3,0,0,451176639,561218621.3
22,2018,A Star Is Born,436388866,0.2439,542824110.4,215288866,267797820.4,221100000,275026290
23,2018,Rampage,428128233,0.2439,532548709,101028233,125669019,327100000,406879690
24,2018,Mamma Mia! Here We Go Again,395044706,0.2439,491396109.8,120634935,150057795.6,274409771,341338314.1
25,2018,Solo: A Star Wars Story,392924807,0.2439,488759167.4,213767512,265905408.2,179157295,222853759.3
26,2018,Spider-Man: Into the Spider-Verse,375582637,0.2439,467187242.2,190241310,236641165.5,185341327,230546076.7
27,2018,Fifty Shades Freed,371985018,0.2439,462712163.9,100407760,124897212.7,271577258,337814951.2
28,2018,Hello Mr. Billionaire,366961907,0.2439,456463916.1,0,0,366961907,456463916.1
29,2018,The Nun,366050119,0.2439,455329743,117450119,146096203,248600000,309233540
30,2018,Monster Hunt 2,361682618,0.2439,449897008.5,706153,878383.7167,360976465,449018624.8
31,2018,Peter Rabbit,351266433,0.2439,436940316,115253424,143363734.1,236013009,293576581.9
32,2018,Mary Poppins Returns,349537494,0.2439,434789688.8,171958438,213899101,177579056,220890587.8
33,2018,A Quiet Place,340939361,0.2439,424094471.1,188024361,233883502.6,152915000,190210968.5
34,2018,Green Book,321752656,0.2439,400228128.8,85080171,105831224.7,236672485,294396904.1
35,2018,Skyscraper,304868961,0.2439,379226500.6,68420120,85107787.27,236448841,294118713.3
36,2018,Ocean's Eight,297718711,0.2439,370332304.6,140218711,174418054.6,157500000,195914250
37,2018,Pacific Rim: Uprising,290930148,0.2439,361888011.1,59874525,74477921.65,231055623,287410089.4
38,2018,Maze Runner: The Death Cure,288175335,0.2439,358461299.2,58032443,72186555.85,230142892,286274743.4
39,2018,Tomb Raider,274950803,0.2439,342011303.9,58250803,72458173.85,216700000,269553130
40,2018,Halloween,255485178,0.2439,317798012.9,159342015,198205532.5,96143163,119592480.5
41,2018,Crazy Rich Asians,239032921,0.2439,297333050.4,174532921,217101500.4,64500000,80231550
42,2018,Smallfoot,217940103,0.2439,271095694.1,83240103,103542364.1,134700000,167553330
43,2018,Creed II,214215889,0.2439,266463144.3,115715889,143938994.3,98500000,122524150
44,2018,Us and Them,209221380,0.2439,260250474.6,0,0,209221380,260250474.6
45,2018,The Island,198326350,0.2439,246698146.8,670883,834511.3637,197655467,245863635.4
46,2018,Christopher Robin,197744377,0.2439,245974230.6,99215042,123413590.7,98529335,122560639.8
47,2018,The Equalizer 2,190400157,0.2439,236838755.3,102084362,126982737.9,88315795,109856017.4
48,2018,Project Gutenberg,188116796,0.2439,233998482.5,0,0,188116796,233998482.5
49,2018,The Mule,174804407,0.2439,217439201.9,103804407,129122301.9,71000000,88316900
50,2018,The Nutcracker and the Four Realms,173961069,0.2439,216390173.7,54858851,68238924.76,119102218,148151249
51,2018,Insidious: The Last Key,167885588,0.2439,208832882.9,67745330,84268415.99,100140258,124564466.9
52,2018,The Predator,160542134,0.2439,199698360.5,51024708,63469634.28,109517426,136228726.2
53,2018,Johnny English Strikes Again,158970776,0.2439,197743748.3,4412170,5488298.263,154558606,192255450
54,2018,Red Sparrow,151572634,0.2439,188541199.4,46874505,58307196.77,104698129,130234002.7
55,2018,More Than Blue,142958164,0.2439,177825660.2,722669,898927.9691,142235495,176926732.2
56,2018,The First Purge,137056262,0.2439,170484284.3,69488745,86437049.91,67567517,84047234.4
57,2018,How Long Will I Love U,136796719,0.2439,170161438.8,746933,929109.9587,136049786,169232328.8
58,2018,A Wrinkle in Time,132675864,0.2439,165035507.2,100478608,124985340.5,32197256,40050166.74
59,2018,The House with a Clock in Its Walls,131457147,0.2439,163519545.2,68549695,85268965.61,62907452,78250579.54
60,2018,Instant Family,120556201,0.2439,149959858.4,67363237,83793130.5,53192964,66166727.92
61,2018,A Cool Fish,118153135,0.2439,146970684.6,551876,686478.5564,117601259,146284206.1
62,2018,Game Night,117679066,0.2439,146380990.2,69179066,86051840.2,48500000,60329150
63,2018,Dragon Ball Super: Broly,115750445,0.2439,143981978.5,30712119,38202804.82,85038326,105779173.7
64,2018,The Monkey King 3,115084576,0.2439,143153704.1,187074,232701.3486,114897502,142921002.7
65,2018,First Man,105697415,0.2439,131477014.5,44936545,55896568.33,60760870,75580446.19
66,2018,Book Club,104438188,0.2439,129910662.1,68566296,85289615.59,35871892,44621046.46
67,2018,Night School,103105878,0.2439,128253401.6,77339130,96202143.81,25766748,32051257.84
68,2018,Detective Conan: Zero the Enforcer,101860359,0.2439,126704100.6,0,0,101860359,126704100.6
69,2018,Alpha,99630675,0.2439,123930596.6,35857181,44602747.45,63773494,79327849.19
70,2018,Along With the Gods: The Last 49 Days,97962238,0.2439,121855227.8,1200246,1492985.999,96761992,120362241.8
71,2018,A Simple Favor,97644617,0.2439,121460139.1,53548586,66609086.13,44096031,54851052.96
72,2018,Boonie Bears: The Big Shrink,96845907,0.2439,120466623.7,0,0,96845907,120466623.7
73,2018,The Favourite,95918706,0.2439,119313278.4,34366783,42748841.37,61551923,76564437.02
74,2018,Truth or Dare,95330493,0.2439,118581600.2,41411015,51511161.56,53919478,67070438.68
75,2018,Kill Mobile,94870905,0.2439,118009918.7,0,0,94870905,118009918.7
76,2018,I Feel Pretty,94539426,0.2439,117597592,48795601,60696848.08,45743825,56900743.92
77,2018,Blockers,94017294,0.2439,116948112,60311495,75021468.63,33705799,41926643.38
78,2018,BlacKkKlansman,93400823,0.2439,116181283.7,49275340,61293595.43,44125483,54887688.3
79,2018,Goosebumps 2: Haunted Halloween,93320380,0.2439,116081220.7,46700633,58090917.39,46619747,57990303.29
80,2018,Shadow,91708374,0.2439,114076046.4,521396,648564.4844,91186978,113427481.9
81,2018,Overboard,91244913,0.2439,113499547.3,50316123,62588225.4,40928790,50911321.88
82,2018,Sherlock Gnomes,90497778,0.2439,112570186.1,43242871,53789807.24,47254907,58780378.82
83,2018,Detective Dee: The Four Heavenly Kings,90040771,0.2439,112001715,262963,327099.6757,89777808,111674615.4
84,2018,"Hello, Mrs. Money",86874070,0.2439,108062655.7,0,0,86874070,108062655.7
85,2018,Robin Hood,86489031,0.2439,107583705.7,30824628,38342754.77,55664403,69240950.89
86,2018,I Can Only Imagine,86086881,0.2439,107083471.3,83482352,103843697.7,2604529,3239773.623
87,2018,Hidden Man,85170581,0.2439,105943685.7,0,0,85170581,105943685.7
88,2018,Mortal Engines,83672673,0.2439,104080437.9,15951040,19841498.66,67721633,84238939.29
89,2018,iPartment the Movie,81096321,0.2439,100875713.7,0,0,81096321,100875713.7
90,2018,Doraemon the Movie: Nobita's Treasure Island,80920916,0.2439,100657527.4,0,0,80920916,100657527.4
91,2018,Den of Thieves,80509622,0.2439,100145918.8,44947622,55910347.01,35562000,44235571.8
92,2018,Hereditary,80080156,0.2439,99611706.05,44069456,54817996.32,36010700,44793709.73
93,2018,Code Blue: The Movie,78778562,0.2439,97992653.27,0,0,78778562,97992653.27
94,2018,Tag,78230625,0.2439,97311074.44,54730625,68079424.44,23500000,29231650
95,2018,Sanju,76693052,0.2439,95398487.38,7909317,9838399.416,68783735,85560087.97
96,2018,Vice,76073488,0.2439,94627811.72,47836282,59503551.18,28237206,35124260.54
97,2018,Widows,75984700,0.2439,94517368.33,42402632,52744633.94,33582068,41772734.39
98,2018,Sicario: Day of the Soldado,75837743,0.2439,94334568.52,50072235,62284853.12,25765508,32049715.4
99,2018,Searching,75462037,0.2439,93867227.82,26020957,32367468.41,49441080,61499759.41
100,2018,The Spy Who Dumped Me,75320680,0.2439,93691393.85,33562069,41747857.63,41758611,51943536.22
101,2018,Animal World,74922830,0.2439,93196508.24,0,0,74922830,93196508.24
102,2018,Amazing China,72506343,0.2439,90190640.06,0,0,72506343,90190640.06
103,2018,Second Act,72282227,0.2439,89911862.17,39282227,48863162.17,33000000,41048700
104,2018,Spirited Away 2018 Re-release,70186029,0.2439,87304401.47,1175067,1461665.841,69010962,85842735.63
105,2018,Shoplifters,67999335,0.2439,84584372.81,3313513,4121678.821,64685822,80462693.99
106,2018,12 Strong,67359190,0.2439,83788096.44,45819713,56995141,21539477,26792955.44
107,2018,"Love, Simon",66316289,0.2439,82490831.89,40826341,50783885.57,25489948,31706946.32
108,2018,Mile 22,66308758,0.2439,82481464.08,36108758,44915684.08,30200000,37565780
109,2018,Life of the Party,65659911,0.2439,81674363.29,53059911,66001223.29,12600000,15673140
110,2018,L Storm,64517456,0.2439,80253263.52,0,0,64517456,80253263.52
111,2018,Capernaum,64417003,0.2439,80128310.03,1661096,2066237.314,62755907,78062072.72
112,2018,Isle of Dogs,64241499,0.2439,79910000.61,32015231,39823745.84,32226268,40086254.77
113,2018,Andhadhun,62475342,0.2439,77713077.91,1193046,1484029.919,61282296,76229047.99
114,2018,Adrift,59945012,0.2439,74565600.43,31445012,39114450.43,28500000,35451150
115,2018,The 15:17 to Paris,57176286,0.2439,71121582.16,36276286,45124072.16,20900000,25997510
116,2018,A or B,56239049,0.2439,69955753.05,0,0,56239049,69955753.05
117,2018,Go Brother!,54663060,0.2439,67995380.33,0,0,54663060,67995380.33
118,2018,Early Man,54622814,0.2439,67945318.33,8267544,10283997.98,46355270,57661320.35
119,2018,Peppermint,53918723,0.2439,67069499.54,35418723,44057349.54,18500000,23012150
120,2018,Teen Titans GO! To the Movies,52390236,0.2439,65168214.56,29790236,37056074.56,22600000,28112140
121,2018,Slender Man,51738549,0.2439,64357581.1,30569484,38025381.15,21169065,26332199.95
122,2018,Breaking In,51411620,0.2439,63950914.12,46840590,58265009.9,4571030,5685904.217
123,2018,Cry Me a Sad River,51400614,0.2439,63937223.75,0,0,51400614,63937223.75
124,2018,Once Upon a Deadpool 2018 Re-release,51349833,0.2439,63874057.27,6100309,7588174.365,45249524,56285882.9
125,2018,Simmba,51329025,0.2439,63848174.2,5102129,6346538.263,46226896,57501635.93
126,2018,Family is Family,49954866,0.2439,62138857.82,0,0,49954866,62138857.82
127,2018,Death Wish,49562710,0.2439,61651054.97,34017028,42313781.13,15545682,19337273.84
128,2018,The Magic Tuche,47427990,0.2439,58995676.76,0,0,47427990,58995676.76
129,2018,Golden Job,47287851,0.2439,58821357.86,285795,355500.4005,47002056,58465857.46
130,2018,Mary Queen of Scots,46712809,0.2439,58106063.12,16468499,20485165.91,30244310,37620897.21
131,2018,Uncle Drew,46664414,0.2439,58045864.57,42469946,52828365.83,4194468,5217498.745
132,2018,Acrimony,46403669,0.2439,57721523.87,43549096,54170720.51,2854573,3550803.355
133,2018,Asterix: The Secret of the Magic Potion,46214871,0.2439,57486678.04,1271953,1582182.337,44942918,55904495.7
134,2018,Bajrangi Bhaijaan 2018 Re-release,45579004,0.2439,56695723.08,0,0,45579004,56695723.08
135,2018,Winchester,44019588,0.2439,54755965.51,25091816,31211709.92,18927772,23544255.59
136,2018,Annihilation,43070915,0.2439,53575911.17,32732301,40715709.21,10338614,12860201.95
137,2018,The Possession of Hannah Grace,43016528,0.2439,53508259.18,14837422,18456269.23,28179106,35051989.95
138,2018,Long Day's Journey Into Night,42140994,0.2439,52419182.44,521365,648525.9235,41619629,51770656.51
139,2018,Overlord,41657844,0.2439,51818192.15,21704844,26998655.45,19953000,24819536.7
140,2018,The Great Battle,41509280,0.2439,51633393.39,472166,587327.2874,41037114,51046066.1
141,2018,The Darkest Minds,41142379,0.2439,51177005.24,12695691,15792170.03,28446688,35384835.2
142,2018,"Lost, Found",41043552,0.2439,51054074.33,0,0,41043552,51054074.33
143,2018,Holmes & Watson,40466970,0.2439,50336863.98,30573626,38030533.38,9893344,12306330.6
144,2018,Intimate Strangers,39576060,0.2439,49228661.03,0,0,39576060,49228661.03
145,2018,Thugs of Hindostan,39570044,0.2439,49221177.73,1449848,1803465.927,38120196,47417711.8
146,2018,Sink or Swim,39193850,0.2439,48753230.02,0,0,39193850,48753230.02
147,2018,Show Dogs,39156854,0.2439,48707210.69,17857020,22212347.18,21299834,26494863.51
148,2018,Believer,39047153,0.2439,48570753.62,365639,454818.3521,38681514,48115935.26
149,2018,The Spy Gone North,38844509,0.2439,48318684.75,500803,622948.8517,38343706,47695735.89
150,2018,On the Basis of Sex,38673750,0.2439,48106277.63,24622687,30628160.36,14051063,17478117.27
151,2018,Taxi 5,38598227,0.2439,48012334.57,0,0,38598227,48012334.57
152,2018,Fat Buddies,37496410,0.2439,46641784.4,0,0,37496410,46641784.4
153,2018,Till The End Of The World,37013733,0.2439,46041382.48,118660,147601.174,36895073,45893781.3
154,2018,2,36945969,0.2439,45957090.84,4152000,5164672.8,32793969,40792418.04
155,2018,Nothing to Lose,36075317,0.2439,44874086.82,1016188,1264036.253,35059129,43610050.56
156,2018,Mia and the White Lion,35487190,0.2439,44142515.64,399471,496901.9769,35087719,43645613.66
157,2018,The Girl in the Spider's Web,35164920,0.2439,43741643.99,14841338,18461140.34,20323582,25280503.65
158,2018,The Hate U Give,34934009,0.2439,43454413.8,29719483,36968064.9,5214526,6486348.891
159,2018,Nobody's Fool,33705333,0.2439,41926063.72,31713110,39447937.53,1992223,2478126.19
160,2018,Baaghi 2,33139063,0.2439,41221680.47,1319579,1641424.318,31819484,39580256.15
161,2018,The Hurricane Heist,32517248,0.2439,40448204.79,6115825,7607474.718,26401423,32840730.07
162,2018,All About Me,31920159,0.2439,39705485.78,0,0,31920159,39705485.78
163,2018,Bad Times at the El Royale,31882724,0.2439,39658920.38,17839115,22190075.15,14043609,17468845.24
164,2018,Beautiful Boy,31711319,0.2439,39445709.7,7649973,9515801.415,24061346,29929908.29
165,2018,Hunter Killer,31672678,0.2439,39397644.16,15767460,19613143.49,15905218,19784500.67
166,2018,Super Troopers 2,31626386,0.2439,39340061.55,30617396,38084978.88,1008990,1255082.661
167,2018,The Strangers: Prey at Night,31039126,0.2439,38609568.83,24586708,30583406.08,6452418,8026162.75
168,2018,Gintama 2: Rules are Made to be Broken,30896653,0.2439,38432346.67,0,0,30896653,38432346.67
169,2018,The Way of the Bug,30355804,0.2439,37759584.6,0,0,30355804,37759584.6
170,2018,Clergy,30114115,0.2439,37458947.65,0,0,30114115,37458947.65
171,2018,Ice,29806210,0.2439,37075944.62,0,0,29806210,37075944.62
172,2018,Free Solo,29390279,0.2439,36558568.05,17541090,21819361.85,11849189,14739206.2
173,2018,Dark Figure of Crime,29176133,0.2439,36292191.84,0,0,29176133,36292191.84
174,2018,Pad Man,29045020,0.2439,36129100.38,1670192,2077551.829,27374828,34051548.55
175,2018,Mirai,28756961,0.2439,35770783.79,812794,1011034.457,27944167,34759749.33
176,2018,Default,27694043,0.2439,34448620.09,203775,253475.7225,27490268,34195144.37
177,2018,One Cut of the Dead,27590180,0.2439,34319424.9,52406,65187.8234,27537774,34254237.08
178,2018,The Happytime Murders,27506452,0.2439,34215275.64,20706452,25756755.64,6800000,8458520
179,2018,Midnight Sun,27365467,0.2439,34039904.4,9561064,11893007.51,17804403,22146896.89
180,2018,VIP Policeman,27222681,0.2439,33862292.9,0,0,27222681,33862292.9
181,2018,My Neighbor Totoro 2018 Re-release,27083857,0.2439,33689609.72,1144649,1423828.891,25939208,32265780.83
182,2018,The Faces of My Gene,26796279,0.2439,33331891.45,0,0,26796279,33331891.45
183,2018,Badhaai Ho,26125610,0.2439,32497646.28,0,0,26125610,32497646.28
184,2018,Hichki,26055222,0.2439,32410090.65,330279,410834.0481,25724943,31999256.6
185,2018,Champions,25962612,0.2439,32294893.07,0,0,25962612,32294893.07
186,2018,White Boy Rick,25957482,0.2439,32288511.86,24011188,29867516.75,1946294,2420995.107
187,2018,"Paul, Apostle of Christ",25915966,0.2439,32236870.11,17560475,21843474.85,8355491,10393395.25
188,2018,Keys to the Heart,25375866,0.2439,31565039.72,75134,93459.1826,25300732,31471580.53
189,2018,Stan & Ollie,24420923,0.2439,30377186.12,5470235,6804425.317,18950688,23572760.8
190,2018,The Witch: Part 1 - The Subversion,24340302,0.2439,30276901.66,0,0,24340302,30276901.66
191,2018,The Accidental Detective 2: In Action,24243825,0.2439,30156893.92,179045,222714.0755,24064780,29934179.84
192,2018,Killing for the Prosecution,23929620,0.2439,29766054.32,0,0,23929620,29766054.32
193,2018,Pokémon the Movie: The Power of Us,23740788,0.2439,29531166.19,789170,981648.563,22951618,28549517.63
194,2018,The Guernsey Literary and Potato Peel Pie Society,23148937,0.2439,28794962.73,0,0,23148937,28794962.73
195,2018,The Crimes That Bind,23144130,0.2439,28788983.31,0,0,23144130,28788983.31
196,2018,New Happy Dad and Son 3: Adventure in Russia,23130469,0.2439,28771990.39,0,0,23130469,28771990.39
197,2018,Padmaavat,22991060,0.2439,28598579.53,11846060,14735314.03,11145000,13863265.5
198,2018,Won't You Be My Neighbor?,22844741,0.2439,28416573.33,22835787,28405435.45,8954,11137.8806
199,2018,Europe Raiders,22435156,0.2439,27907090.55,0,0,22435156,27907090.55
200,2018,Mojin: The Worm Valley,22381583,0.2439,27840451.09,101516,126275.7524,22280067,27714175.34
201,2018,Stree,22075730,0.2439,27460000.55,0,0,22075730,27460000.55
202,2019,Avengers: Endgame,2799439100,0.222,3420914580,858373000,1048931806,1941066100,2371982774
203,2019,The Lion King,1656943394,0.222,2024784827,543638043,664325688.5,1113305351,1360459139
204,2019,Frozen II,1450026933,0.222,1771932912,477373578,583350512.3,972653355,1188582400
205,2019,Spider-Man: Far from Home,1131927996,0.222,1383216011,390532085,477230207.9,741395911,905985803.2
206,2019,Captain Marvel,1128274794,0.222,1378751798,426829839,521586063.3,701444955,857165735
207,2019,Joker,1078751311,0.222,1318234102,335451311,409921502,743300000,908312600
208,2019,Star Wars: Episode IX - The Rise of Skywalker,1074144248,0.222,1312604271,515202542,629577506.3,558941706,683026764.7
209,2019,Toy Story 4,1073394593,0.222,1311688193,434038008,530394445.8,639356585,781293746.9
210,2019,Aladdin,1050693953,0.222,1283948011,355559216,434493362,695134737,849454648.6
211,2019,Jumanji: The Next Level,801693929,0.222,979669981.2,320314960,391424881.1,481378969,588245100.1
212,2019,Fast & Furious Presents: Hobbs & Shaw,760732926,0.222,929615635.6,173956935,212575374.6,586775991,717040261
213,2019,Ne Zha,726063471,0.222,887249561.6,3695533,4515941.326,722367938,882733620.2
214,2019,The Wandering Earth,699856699,0.222,855224886.2,5971413,7297066.686,693885286,847927819.5
215,2019,How to Train Your Dragon: The Hidden World,521799505,0.222,637638995.1,160799505,196496995.1,361000000,441142000
216,2019,Maleficent: Mistress of Evil,491730089,0.222,600894168.8,113929605,139221977.3,377800484,461672191.4
217,2019,It Chapter Two,473093228,0.222,578119924.6,211593228,258566924.6,261500000,319553000
218,2019,"My People, My Country",450064993,0.222,549979421.4,2356683,2879866.626,447708310,547099554.8
219,2019,Pokémon: Detective Pikachu,433305346,0.222,529499132.8,144105346,176096732.8,289200000,353402400
220,2019,The Secret Life of Pets 2,431164459,0.222,526882968.9,158980250,194273865.5,272184209,332609103.4
221,2019,The Captain,417282021,0.222,509918629.7,706572,863430.984,416575449,509055198.7
222,2019,Alita: Battle Angel,404980543,0.222,494886223.5,85838210,104894292.6,319142333,389991930.9
223,2019,Godzilla: King of the Monsters,387300138,0.222,473280768.6,110500138,135031168.6,276800000,338249600
224,2019,1917,384580017,0.222,469956780.8,159227644,194576181,225352373,275380599.8
225,2019,Once Upon a Time... in Hollywood,377426903,0.222,461215675.5,142502728,174138333.6,234924175,287077341.9
226,2019,Shazam!,365971656,0.222,447217363.6,140371656,171534163.6,225600000,275683200
227,2019,Dumbo,353284621,0.222,431713806.9,114766307,140244427.2,238518314,291469379.7
228,2019,John Wick: Chapter 3 - Parabellum,327777335,0.222,400543903.4,171015687,208981169.5,156761648,191562733.9
229,2019,Crazy Alien,327598891,0.222,400325844.8,0,0,327598891,400325844.8
230,2019,Knives Out,312897920,0.222,382361258.2,165363234,202073871.9,147534686,180287386.3
231,2019,Terminator: Dark Fate,261119292,0.222,319087774.8,62253077,76073260.09,198866215,243014514.7
232,2019,Parasite,258098332,0.222,315396161.7,53369749,65217833.28,204728583,250178328.4
233,2019,Us,256022707,0.222,312859748,175084580,213953356.8,80938127,98906391.19
234,2019,Pegasus,255863112,0.222,312664722.9,0,0,255863112,312664722.9
235,2019,Men in Black: International,253890701,0.222,310254436.6,80001807,97762208.15,173888894,212492228.5
236,2019,Dark Phoenix,252442974,0.222,308485314.2,65845974,80463780.23,186597000,228021534
237,2019,Glass,246999039,0.222,301832825.7,111048468,135701227.9,135950571,166131597.8
238,2019,The Bravest,245179562,0.222,299609424.8,290217,354645.174,244889345,299254779.6
239,2019,Annabelle Comes Home,231252591,0.222,282590666.2,74152591,90614466.2,157100000,191976200
240,2019,Better Days,225918798,0.222,276072771.2,1921657,2348264.854,223997141,273724506.3
241,2019,Ford v Ferrari,225508210,0.222,275571032.6,117624357,143736964.3,107883853,131834068.4
242,2019,Little Women,218843645,0.222,267426934.2,108101214,132099683.5,110742431,135327250.7
243,2019,The Addams Family,203044905,0.222,248120873.9,100044905,122254873.9,103000000,125866000
244,2019,Rocketman,195320400,0.222,238681528.8,96368160,117761891.5,98952240,120919637.3
245,2019,Downton Abbey,194694725,0.222,237916954,96853865,118355423,97840860,119561530.9
246,2019,Weathering with You,192927909,0.222,235757904.8,8056636,9845209.192,184871273,225912695.6
247,2019,The Lego Movie 2: The Second Part,192306508,0.222,234998552.8,105806508,129295552.8,86500000,105703000
248,2019,Sheep Without a Shepherd,191602146,0.222,234137822.4,0,0,191602146,234137822.4
249,2019,The White Storm 2: Drug Lords,189396380,0.222,231442376.4,609461,744761.342,188786919,230697615
250,2019,Abominable,188623517,0.222,230497937.8,60716390,74195428.58,127907127,156302509.2
251,2019,Ip Man 4: The Finale,176345966,0.222,215494770.5,3956031,4834269.882,172389935,210660500.6
252,2019,Gemini Man,173469516,0.222,211979748.6,48546770,59324152.94,124922746,152655595.6
253,2019,Spies in Disguise,171616764,0.222,209715685.6,66757013,81577069.89,104859751,128138615.7
254,2019,Hustlers,157563598,0.222,192542716.8,104963598,128265516.8,52600000,64277200
255,2019,The Climbers,156892866,0.222,191723082.3,487157,595305.854,156405709,191127776.4
256,2019,Escape Room,155712077,0.222,190280158.1,57005601,69660844.42,98706476,120619313.7
257,2019,Yesterday,154608856,0.222,188932022,73286650,89556286.3,81322206,99375735.73
258,2019,The Angry Birds Movie 2,147792047,0.222,180601881.4,41667116,50917215.75,106124931,129684665.7
259,2019,Angel Has Fallen,146661977,0.222,179220935.9,69030436,84355192.79,77631541,94865743.1
260,2019,Ad Astra,127461872,0.222,155758407.6,50188370,61330188.14,77273502,94428219.44
261,2019,Midway,127420861,0.222,155708292.1,56846802,69466792.04,70574059,86241500.1
262,2019,The Upside,125852517,0.222,153791775.8,108252517,132284575.8,17600000,21507200
263,2019,Last Christmas,123446172,0.222,150851222.2,35150750,42954216.5,88295422,107897005.7
264,2019,The Curse of La Llorona,123233739,0.222,150591629.1,54733739,66884629.06,68500000,83707000
265,2019,Looking Up,122994583,0.222,150299380.4,84267,102974.274,122910316,150196406.2
266,2019,Zombieland: Double Tap,122810399,0.222,150074307.6,73123082,89356406.2,49687317,60717901.37
267,2019,Dora and the Lost City of Gold,120597108,0.222,147369666,60477943,73904046.35,60119165,73465619.63
268,2019,Extreme Job,119932733,0.222,146557799.7,1565885,1913511.47,118366848,144644288.3
269,2019,Wonder Park,119559110,0.222,146101232.4,45216793,55254921.05,74342317,90846311.37
270,2019,P Storm,117991727,0.222,144185890.4,326711,399240.842,117665016,143786649.6
271,2019,Detective Conan: The Fist of Blue Sapphire,115448200,0.222,141077700.4,0,0,115448200,141077700.4
272,2019,The Gentlemen,115171795,0.222,140739933.5,36471795,44568533.49,78700000,96171400
273,2019,Pet Sematary,113118226,0.222,138230472.2,54724696,66873578.51,58393530,71356893.66
274,2019,Boonie Bears: Blast Into the Past,112367881,0.222,137313550.6,0,0,112367881,137313550.6
275,2019,Good Boys,111173598,0.222,135854136.8,83140306,101597453.9,28033292,34256682.82
276,2019,Scary Stories to Tell in the Dark,104545505,0.222,127754607.1,68947075,84253325.65,35598430,43501281.46
277,2019,Line Walker 2: Invisible Spy,99482027,0.222,121567037,296751,362629.722,99185276,121204407.3
278,2019,The Hustle,97409779,0.222,119034749.9,35417038,43279620.44,61992741,75755129.5
279,2019,The New King of Comedy,95618308,0.222,116845572.4,0,0,95618308,116845572.4
280,2019,Adoring,94975692,0.222,116060295.6,0,0,94975692,116060295.6
281,2019,Five Feet Apart,92554209,0.222,113101243.4,45729221,55881108.06,46824988,57220135.34
282,2019,Crawl,91542097,0.222,111864442.5,39014193,47675343.85,52527904,64189098.69
283,2019,Rambo: Last Blood,91490353,0.222,111801211.4,44819352,54769248.14,46671001,57031963.22
284,2019,Jojo Rabbit,90335025,0.222,110389400.6,33370906,40779247.13,56964119,69610153.42
285,2019,Serial (Bad) Weddings 2,87761988,0.222,107245149.3,0,0,87761988,107245149.3
286,2019,One Piece: Stampede,81562741,0.222,99669669.5,1298528,1586801.216,80264213,98082868.29
287,2019,A Dog's Way Home,80708134,0.222,98625339.75,42004346,51329310.81,38703788,47296028.94
288,2019,A Dog's Journey,78870908,0.222,96380249.58,22782371,27840057.36,56088537,68540192.21
289,2019,Cold Pursuit,76419755,0.222,93384940.61,32138862,39273689.36,44280893,54111251.25
290,2019,Cats,75558925,0.222,92333006.35,27166770,33197792.94,48392155,59135213.41
291,2019,A Madea Family Funeral,74747725,0.222,91341719.95,73257045,89520108.99,1490680,1821610.96
292,2019,Charlie's Angels,73279888,0.222,89548023.14,17803077,21755360.09,55476811,67792663.04
293,2019,Doctor Sleep,72381712,0.222,88450452.06,31581712,38592852.06,40800000,49857600
294,2019,What Men Want,72216294,0.222,88248311.27,54611903,66735745.47,17604391,21512565.8
295,2019,Exit,69501772,0.222,84931165.38,470699,575194.178,69031073,84355971.21
